FA_ID,AN_CODE,CROP_YEAR,FARM_TYPE,TOTAL_AREA,NOUTPUT_BARLEY,NOUTPUT_WHEAT,NOUTPUT_OSR,NOUTPUT_OATS_MC,NOUTPUT_STRAW,NOUTPUT_WHOLECROP,NOUTPUT_SILAGE,NOUTPUT_HAY,NOUTPUT_PEAS,NOUTPUT_BEANS,NOUTPUT_KALE_TURNIPS,NOUTPUT_SUGAR_BEET,NOUTPUT_POTATOES,NOUTPUT_VEG,NOUTPUT_FRUIT,NOUTPUT_CATTLE_MEAT,NOUTPUT_SHEEP_MEAT,NOUTPUT_PIG_MEAT,NOUTPUT_POULTRY_MEAT,NOUTPUT_EGGS,NOUTPUT_MILK,NOUTPUT_WOOL,NOUTPUT_TOTAL,NINPUT_FERT,NINPUT_LIQN,NINPUT_CEREALS,NINPUT_WHOLECROP,NINPUT_STRAW,NINPUT_HAY,NINPUT_SILAGE_GRASS,NINPUT_SILAGE_MAIZE,NINPUT_HIGH_ENERGY_CONCS,NINPUT_LOW_ENERGY_CONCS,NINPUT_MEDIUM_ENERGY_CONCS,NINPUT_SOYBEANS,NINPUT_SOYA_OILCAKE,NINPUT_POTATOES_VEG,NINPUT_RAPECAKE,NINPUT_DRAFF,NINPUT_BEETPULP,NINPUT_MILKPOWDER,NINPUT_PEAS,NINPUT_BEANS,NINPUT_ATMOS_N,NINPUT_SEED_BARLEY,NINPUT_SEED_WHEAT,NINPUT_SEED_OSR,NINPUT_SEED_OATS,NINPUT_SEED_WHOLECROP,NINPUT_SEED_PEAS,NINPUT_SEED_BEANS,NINPUT_SEED_KALE_TURNIPS,NINPUT_SEED_SUGAR_BEET,NINPUT_SEED_POTS,NINPUT_BEDDING,NINPUT_FYM,NINPUT_COMPOSTED,NINPUT_MIXED_SLURRY,NINPUT_SOLID_POULTRY,NINPUT_TOTAL,NUE,FARM_N_SURPLUS,TOTAL_ADJUSTED_AREA,ROUGH_GRAZING,ORGANIC_CODE,Variable,COMMENT
138432022,NKGH,2021,Mixed cattle & sheep,222.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.99,1.05,0.00,0.00,0.00,0.00,0.01,4.05,17.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.55,0.00,34.51,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.96,6.76%,55.91,170.90,48.94,1,KG_per_ha,
137052022,NNKG,2021,Mixed cattle & sheep,201.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,764.10,820.30,0.00,0.00,0.00,0.00,6.33,"1,590.73","13,259.00",0.00,0.00,0.00,59.40,784.00,0.00,0.00,0.00,0.00,"7,174.58",0.00,0.00,0.00,0.00,0.00,28.80,18.02,0.00,0.00,"1,210.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,"22,534.61",7.06%,103.79,297.70,287.60,1,Total_N_kg,
137052022,NKGH,2021,Mixed cattle & sheep,201.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.79,4.06,0.00,0.00,0.00,0.00,0.03,7.88,65.70,0.00,0.00,0.00,0.29,3.89,0.00,0.00,0.00,0.00,35.55,0.00,0.00,0.00,0.00,0.00,0.14,0.09,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.67,7.06%,103.79,297.70,287.60,1,KG_per_ha,
117162022,NNKG,2021,Mixed Farms,193.29,"4,246.60",0.00,0.00,946.63,858.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,698.39,0.00,0.00,0.00,0.00,0.00,0.00,"6,750.22","10,453.00",0.00,0.00,0.00,216.00,0.00,0.00,0.00,0.00,0.00,"1,248.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,159.74",160.80,0.00,0.00,37.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,275.87",50.85%,33.76,194.29,11.23,1,Total_N_kg,
117162022,NKGH,2021,Mixed Farms,193.29,21.97,0.00,0.00,4.90,4.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,0.00,0.00,0.00,0.00,0.00,0.00,34.92,54.08,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,6.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.83,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.68,50.85%,33.76,194.29,11.23,1,KG_per_ha,
115272022,NNKG,2021,General Cropping,254.66,"12,355.60","5,287.36",0.00,0.00,745.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,388.16","13,710.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,527.96",386.70,107.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,"15,732.18",116.88%,-10.43,332.92,0.00,1,Total_N_kg,138t straw sold & some organic manure used
115272022,NKGH,2021,General Cropping,254.66,48.52,20.76,0.00,0.00,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.21,53.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.52,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.78,116.88%,-10.43,332.92,0.00,1,KG_per_ha,
129412022,NNKG,2021,Mixed Farms,140.64,"6,868.00",0.00,0.00,0.00,0.00,0.00,40.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,970.68",203.87,0.00,0.00,0.00,0.00,2.04,"9,085.40","15,095.00",0.00,0.00,0.00,253.80,0.00,0.00,0.00,0.00,0.00,381.93,0.00,0.00,449.40,0.00,0.00,0.00,1.69,0.00,0.00,843.84,230.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,256.44",52.65%,58.10,148.26,0.00,1,Total_N_kg,
129412022,NKGH,2021,Mixed Farms,140.64,48.83,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.01,1.45,0.00,0.00,0.00,0.00,0.01,64.60,107.33,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,2.72,0.00,0.00,3.20,0.00,0.00,0.00,0.01,0.00,0.00,6.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.70,52.65%,58.10,148.26,0.00,1,KG_per_ha,
129422022,NNKG,2021,Mixed Farms,583.30,"30,640.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,495.21",0.00,0.00,0.00,0.00,0.00,0.00,"36,136.01","52,824.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,883.53",0.00,"6,786.50",0.00,0.00,0.00,0.00,0.00,"1,098.72",0.00,0.00,0.00,"3,499.80",824.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"67,917.10",53.21%,54.49,607.95,23.98,1,Total_N_kg,
129422022,NKGH,2021,Mixed Farms,583.30,52.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.42,0.00,0.00,0.00,0.00,0.00,0.00,61.95,90.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,0.00,11.63,0.00,0.00,0.00,0.00,0.00,1.88,0.00,0.00,0.00,6.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.44,53.21%,54.49,607.95,23.98,1,KG_per_ha,
118052022,NNKG,2021,Mixed Farms,417.82,"6,694.43","9,711.52",0.00,"7,287.06",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,246.29",572.70,0.00,0.00,0.00,0.00,5.18,"25,517.18","42,308.00",0.00,0.00,0.00,0.00,0.00,397.38,0.00,0.00,0.00,"1,847.09",0.00,0.00,0.00,0.00,0.00,0.00,3.38,0.00,0.00,"2,506.92",183.07,230.68,0.00,212.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"47,689.36",53.51%,53.07,438.61,24.50,1,Total_N_kg,
118052022,NKGH,2021,Mixed Farms,417.82,16.02,23.24,0.00,17.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98,1.37,0.00,0.00,0.00,0.00,0.01,61.07,101.26,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,6.00,0.44,0.55,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.14,53.51%,53.07,438.61,24.50,1,KG_per_ha,
127112022,NNKG,2021,Mixed Farms,107.80,"7,680.60",0.00,0.00,0.00,11.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,587.58,0.00,0.00,0.00,0.00,0.00,0.00,"8,279.88","14,064.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465.34,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.00,646.80,198.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"15,376.26",53.85%,65.83,117.80,41.60,1,Total_N_kg,
127112022,NKGH,2021,Mixed Farms,107.80,71.25,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.45,0.00,0.00,0.00,0.00,0.00,0.00,76.81,130.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,6.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.64,53.85%,65.83,117.80,41.60,1,KG_per_ha,
138462022,NNKG,2021,Speciallist beef with sheep,158.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,150.56",607.48,0.00,0.00,0.00,0.00,0.70,"1,758.74","14,390.40",0.00,0.00,0.00,76.14,0.00,208.25,0.00,0.00,0.00,"7,192.36",0.00,0.00,0.00,0.00,0.00,0.00,73.19,0.00,0.00,948.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,"22,888.41",7.68%,133.72,161.07,0.00,1,Total_N_kg,
138462022,NKGH,2021,Speciallist beef with sheep,158.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,3.84,0.00,0.00,0.00,0.00,0.00,11.13,91.07,0.00,0.00,0.00,0.48,0.00,1.32,0.00,0.00,0.00,45.52,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.85,7.68%,133.72,161.07,0.00,1,KG_per_ha,
116462022,NNKG,2021,Mixed Farms,189.60,"4,250.00","7,078.24",0.00,0.00,361.80,0.00,318.75,"2,608.00",0.00,0.00,"2,648.34",0.00,0.00,0.00,0.00,565.01,983.96,0.00,0.00,0.00,0.00,2.29,"18,816.39","29,168.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,848.19","2,351.88",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,137.60",160.31,179.90,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"34,846.38",54.00%,84.55,185.60,0.00,1,Total_N_kg,
116462022,NKGH,2021,Mixed Farms,189.60,22.42,37.33,0.00,0.00,1.91,0.00,1.68,13.76,0.00,0.00,13.97,0.00,0.00,0.00,0.00,2.98,5.19,0.00,0.00,0.00,0.00,0.01,99.24,153.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.75,12.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.85,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.79,54.00%,84.55,185.60,0.00,1,KG_per_ha,
138232022,NNKG,2021,Speciallist beef with sheep,169.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,636.92,299.63,0.00,0.00,0.00,0.00,1.49,938.04,"7,938.00",0.00,0.00,0.00,457.65,0.00,0.00,0.00,0.00,0.00,"2,636.63",0.00,0.00,0.00,0.00,0.00,0.00,5.63,0.00,0.00,"1,017.72",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,"12,055.64",7.78%,65.54,178.47,47.07,1,Total_N_kg,
138232022,NKGH,2021,Speciallist beef with sheep,169.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,1.77,0.00,0.00,0.00,0.00,0.01,5.53,46.80,0.00,0.00,0.00,2.70,0.00,0.00,0.00,0.00,0.00,15.54,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.07,7.78%,65.54,178.47,47.07,1,KG_per_ha,
137112022,NNKG,2021,Speciallist beef with sheep,171.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,794.48,577.17,0.00,0.00,0.00,0.00,1.05,"1,372.70","11,592.00",0.00,0.00,0.00,279.18,0.00,0.00,0.00,0.00,0.00,"3,826.76",0.00,0.00,0.00,0.00,0.00,0.00,8.45,0.00,0.00,"1,027.56",0.00,0.00,0.00,0.00,18.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,752.34",8.19%,89.80,286.56,345.94,1,Total_N_kg,
137112022,NKGH,2021,Speciallist beef with sheep,171.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.64,3.37,0.00,0.00,0.00,0.00,0.01,8.02,67.69,0.00,0.00,0.00,1.63,0.00,0.00,0.00,0.00,0.00,22.34,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.82,8.19%,89.80,286.56,345.94,1,KG_per_ha,
138122022,NNKG,2021,Speciallist beef with sheep,213.50,0.00,0.00,0.00,0.00,0.00,0.00,783.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,550.22,116.94,0.00,0.00,0.00,0.00,0.16,"1,451.02","12,843.00",0.00,71.72,0.00,86.40,0.00,0.00,0.00,0.00,0.00,"3,327.62",0.00,0.00,0.00,0.00,0.00,0.00,11.26,0.00,0.00,"1,281.00",0.00,0.00,0.00,0.00,35.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,656.63",8.22%,75.90,213.50,0.00,1,Total_N_kg,
138122022,NKGH,2021,Speciallist beef with sheep,213.50,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.58,0.55,0.00,0.00,0.00,0.00,0.00,6.80,60.15,0.00,0.34,0.00,0.40,0.00,0.00,0.00,0.00,0.00,15.59,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.70,8.22%,75.90,213.50,0.00,1,KG_per_ha,
126562022,NNKG,2021,Speciallist beef with sheep,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,524.37,0.00,0.00,0.00,0.00,0.00,0.00,524.37,"4,128.00",0.00,0.00,0.00,270.00,0.00,0.00,0.00,0.00,0.00,"1,185.30",0.00,0.00,0.00,0.00,0.00,0.00,112.60,0.00,0.00,492.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,187.90",8.47%,69.07,80.90,0.00,1,Total_N_kg,
126562022,NKGH,2021,Speciallist beef with sheep,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,6.39,50.34,0.00,0.00,0.00,3.29,0.00,0.00,0.00,0.00,0.00,14.45,0.00,0.00,0.00,0.00,0.00,0.00,1.37,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.46,8.47%,69.07,80.90,0.00,1,KG_per_ha,
137352022,NNKG,2021,Specialist Cereals,185.61,"4,617.20","4,045.60","3,656.91","4,331.33","1,205.82",0.00,0.00,"1,568.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.29,0.00,0.00,0.00,0.00,0.00,0.00,"19,556.15","22,128.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,113.66",166.58,111.85,6.38,119.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"23,646.15",82.70%,22.04,182.31,1.30,1,Total_N_kg,
137352022,NKGH,2021,Specialist Cereals,185.61,24.88,21.80,19.70,23.34,6.50,0.00,0.00,8.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,105.36,119.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.90,0.60,0.03,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.40,82.70%,22.04,182.31,1.30,1,KG_per_ha,
115922022,NNKG,2021,Specialist Cereals,55.04,"5,924.50",0.00,0.00,0.00,941.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,865.72","7,776.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.24,191.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,298.05",82.74%,26.02,76.84,0.00,1,Total_N_kg,
115922022,NKGH,2021,Specialist Cereals,55.04,107.64,0.00,0.00,0.00,17.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.74,141.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,3.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.76,82.74%,26.02,76.84,0.00,1,KG_per_ha,
117102022,NNKG,2021,Cattle & Sheep (Lowground),72.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,662.20",0.00,0.00,0.00,0.00,0.00,0.00,"1,662.20","18,156.00",0.00,"1,685.26",0.00,0.00,0.00,271.15,0.00,0.00,0.00,718.64,0.00,0.00,"1,325.18",0.00,0.00,11.52,0.00,0.00,0.00,437.70,0.00,0.00,0.00,0.00,52.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"22,658.29",7.34%,287.81,73.73,0.00,1,Total_N_kg,
117102022,NKGH,2021,Cattle & Sheep (Lowground),72.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.79,0.00,0.00,0.00,0.00,0.00,0.00,22.79,248.88,0.00,23.10,0.00,0.00,0.00,3.72,0.00,0.00,0.00,9.85,0.00,0.00,18.17,0.00,0.00,0.16,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310.60,7.34%,287.81,73.73,0.00,1,KG_per_ha,
134842022,NNKG,2021,Speciallist beef with sheep,98.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.12,0.00,0.00,0.00,0.00,0.00,0.00,519.12,"4,855.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,592.21,0.00,0.00,0.00,0.00,0.00,0.00,3.38,0.00,0.00,591.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,042.39",8.59%,56.02,99.10,42.00,1,Total_N_kg,
134842022,NKGH,2021,Speciallist beef with sheep,98.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,49.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.28,8.59%,56.02,99.10,42.00,1,KG_per_ha,
137012022,NNKG,2021,Speciallist beef with sheep,293.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,170.33",575.40,0.00,0.00,0.00,0.00,4.17,"1,749.90","14,100.00",0.00,46.46,0.00,685.80,0.00,0.00,0.00,0.00,0.00,"3,561.17",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,762.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,"20,156.02",8.68%,62.67,308.14,52.00,1,Total_N_kg,
137012022,NKGH,2021,Speciallist beef with sheep,293.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.98,1.96,0.00,0.00,0.00,0.00,0.01,5.96,48.01,0.00,0.16,0.00,2.34,0.00,0.00,0.00,0.00,0.00,12.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.63,8.68%,62.67,308.14,52.00,1,KG_per_ha,
123212022,NNKG,2021,Specialist Cereals,76.67,"5,604.90","5,503.68",0.00,0.00,"1,528.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,636.78","14,091.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.02,160.76,138.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"14,850.03",85.10%,28.87,93.10,0.00,1,Total_N_kg,
123212022,NKGH,2021,Specialist Cereals,76.67,73.10,71.78,0.00,0.00,19.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.82,183.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.10,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.69,85.10%,28.87,93.10,0.00,1,KG_per_ha,
137662022,NNKG,2021,Specialist Sheep,253.63,0.00,0.00,0.00,0.00,0.00,0.00,144.52,112.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.51,0.00,0.00,0.00,0.00,7.21,645.38,"1,824.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,015.01",0.00,0.00,0.00,0.00,0.00,0.00,38.85,0.00,0.00,"1,521.78",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,399.64",11.95%,18.75,247.53,0.00,1,Total_N_kg,
137662022,NKGH,2021,Specialist Sheep,253.63,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.03,2.54,7.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.29,11.95%,18.75,247.53,0.00,1,KG_per_ha,
128022022,NNKG,2021,Specialist Cereals,191.42,"18,199.18",0.00,0.00,"2,099.60","2,209.65",0.00,163.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,550.34",0.00,0.00,0.00,0.00,0.00,0.00,"24,222.70","25,652.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,921.90,0.00,0.00,0.00,0.00,0.00,86.40,0.00,0.00,0.00,"1,148.52",544.25,0.00,0.00,62.49,7.66,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,"28,423.26",85.22%,21.94,199.08,0.23,1,Total_N_kg,
128022022,NKGH,2021,Specialist Cereals,191.42,95.07,0.00,0.00,10.97,11.54,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,0.00,0.00,0.00,126.54,134.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.82,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,6.00,2.84,0.00,0.00,0.33,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.49,85.22%,21.94,199.08,0.23,1,KG_per_ha,
